filename,width,height,class,xmin,ymin,xmax,ymax
14_088_1_0020.bmp,800,800,Stenosis,484,202,561,237
14_053_2_0082.bmp,800,800,Stenosis,194,342,265,379
14_066_7_0063.bmp,800,800,Stenosis,187,93,213,152
14_018_6_0054.bmp,608,608,Stenosis,186,154,227,200
14_033_4_0026.bmp,800,800,Stenosis,410,158,438,189
14_024_4_0036.bmp,800,800,Stenosis,442,407,473,476
14_007_5_0120.bmp,800,800,Stenosis,435,222,482,270
14_049_3_0038.bmp,800,800,Stenosis,317,103,356,120
14_021_34_0028.bmp,512,512,Stenosis,355,139,384,167
14_006_1_0073.bmp,800,800,Stenosis,496,427,583,563
14_033_3_0033.bmp,800,800,Stenosis,404,227,437,247
14_075_2_0024.bmp,512,512,Stenosis,96,187,123,304
14_040_7_0012.bmp,512,512,Stenosis,51,182,67,212
14_048_2_0072.bmp,1000,1000,Stenosis,141,198,171,235
14_073_1_0062.bmp,1000,1000,Stenosis,504,262,556,324
14_098_4_0023.bmp,800,800,Stenosis,292,199,343,229
14_029_6_0055.bmp,800,800,Stenosis,94,350,121,377
14_031_5_0032.bmp,800,800,Stenosis,488,185,527,224
14_080_2_0087.bmp,800,800,Stenosis,429,289,505,326
14_034_7_0019.bmp,512,512,Stenosis,109,152,130,175
14_007_5_0056.bmp,800,800,Stenosis,415,207,454,248
14_050_4_0023.bmp,512,512,Stenosis,101,84,147,110
14_007_6_0029.bmp,800,800,Stenosis,425,130,472,174
14_007_10_0092.bmp,800,800,Stenosis,456,190,505,227
14_058_4_0035.bmp,800,800,Stenosis,280,82,344,112
14_053_2_0035.bmp,800,800,Stenosis,140,279,204,306
14_062_5_0044.bmp,800,800,Stenosis,126,376,160,437
14_077_6_0067.bmp,800,800,Stenosis,456,227,538,271
14_031_6_0051.bmp,800,800,Stenosis,343,118,364,149
14_026_2_0023.bmp,800,800,Stenosis,191,198,235,242
14_022_6_0060.bmp,800,800,Stenosis,162,295,205,393
14_022_3_0044.bmp,800,800,Stenosis,407,209,488,238
14_021_38_0022.bmp,512,512,Stenosis,150,278,206,311
14_085_1_0054.bmp,800,800,Stenosis,143,440,175,510
14_099_8_0008.bmp,512,512,Stenosis,147,179,161,210
14_098_3_0020.bmp,800,800,Stenosis,326,113,386,133
14_096_6_0043.bmp,800,800,Stenosis,236,219,357,257
14_050_6_0026.bmp,512,512,Stenosis,151,70,194,98
14_073_1_0050.bmp,1000,1000,Stenosis,559,310,597,381
14_021_37_0032.bmp,512,512,Stenosis,202,377,259,403
14_070_3_0037.bmp,512,512,Stenosis,249,284,286,322
14_033_3_0064.bmp,800,800,Stenosis,382,223,408,249
14_084_7_0044.bmp,800,800,Stenosis,177,218,223,297
14_039_4_0056.bmp,800,800,Stenosis,225,240,250,262
14_029_2_0077.bmp,800,800,Stenosis,228,259,265,303
14_095_4_0034.bmp,800,800,Stenosis,265,434,317,467
14_070_4_0040.bmp,512,512,Stenosis,156,353,189,400
14_024_6_0026.bmp,608,608,Stenosis,276,140,303,159
14_046_5_0075.bmp,1000,1000,Stenosis,697,271,720,306
14_023_2_0103.bmp,1000,1000,Stenosis,742,387,782,478
14_034_6_0031.bmp,512,512,Stenosis,135,86,155,111
14_031_8_0057.bmp,800,800,Stenosis,476,181,504,207
14_029_6_0030.bmp,800,800,Stenosis,91,306,111,339
14_055_5_0030.bmp,512,512,Stenosis,106,161,127,187
14_042_4_0060.bmp,800,800,Stenosis,502,383,519,414
14_096_6_0070.bmp,800,800,Stenosis,213,197,323,228
14_018_6_0039.bmp,608,608,Stenosis,163,156,206,204
14_066_2_0070.bmp,800,800,Stenosis,390,132,451,159
14_015_1_0038.bmp,1000,1000,Stenosis,247,180,351,249
14_029_7_0068.bmp,800,800,Stenosis,288,333,330,361
14_099_8_0006.bmp,512,512,Stenosis,127,161,144,190
14_075_1_0030.bmp,512,512,Stenosis,98,138,136,248
14_029_2_0064.bmp,800,800,Stenosis,210,247,245,294
14_039_2_0056.bmp,800,800,Stenosis,170,134,200,157
14_040_3_0027.bmp,512,512,Stenosis,113,261,136,280
14_031_7_0046.bmp,800,800,Stenosis,416,159,460,187
14_066_7_0060.bmp,800,800,Stenosis,219,89,248,158
14_031_4_0034.bmp,800,800,Stenosis,404,326,441,375
14_031_3_0066.bmp,800,800,Stenosis,424,375,446,409
14_062_3_0068.bmp,1000,1000,Stenosis,506,404,563,450
14_021_4_0028.bmp,608,608,Stenosis,255,291,336,337
14_048_4_0034.bmp,1000,1000,Stenosis,329,133,351,150
14_068_3_0022.bmp,512,512,Stenosis,170,214,197,247
14_003_2_0024.bmp,512,512,Stenosis,156,254,196,286
14_033_3_0036.bmp,800,800,Stenosis,393,201,428,224
14_021_38_0019.bmp,512,512,Stenosis,173,364,222,385
14_019_5_0036.bmp,800,800,Stenosis,383,111,449,154
14_081_7_0020.bmp,800,800,Stenosis,358,184,381,233
14_059_2_0059.bmp,800,800,Stenosis,216,157,266,193
14_088_1_0032.bmp,800,800,Stenosis,497,203,572,242
14_087_1_0037.bmp,800,800,Stenosis,249,273,332,312
14_050_4_0022.bmp,512,512,Stenosis,93,86,143,111
14_007_8_0107.bmp,800,800,Stenosis,466,185,516,225
14_053_4_0089.bmp,800,800,Stenosis,391,165,439,201
14_039_4_0042.bmp,800,800,Stenosis,302,222,327,245
14_021_15_0055.bmp,608,608,Stenosis,255,68,287,117
14_048_5_0020.bmp,1000,1000,Stenosis,522,202,537,224
14_096_5_0036.bmp,800,800,Stenosis,189,80,279,114
14_016_1_0032.bmp,800,800,Stenosis,340,202,401,247
14_087_2_0033.bmp,800,800,Stenosis,236,252,330,283
14_042_1_0043.bmp,800,800,Stenosis,239,292,263,320
14_007_10_0044.bmp,800,800,Stenosis,430,133,473,181
14_032_4_0026.bmp,800,800,Stenosis,160,163,203,193
14_084_3_0017.bmp,1000,1000,Stenosis,225,269,263,336
14_032_6_0055.bmp,800,800,Stenosis,446,208,471,241
14_053_5_0057.bmp,800,800,Stenosis,175,78,245,102
14_070_4_0028.bmp,512,512,Stenosis,196,348,229,409
14_084_5_0041.bmp,1000,1000,Stenosis,338,208,432,239
14_034_7_0044.bmp,512,512,Stenosis,157,101,189,124
14_048_5_0025.bmp,1000,1000,Stenosis,502,183,527,209
14_010_6_0030.bmp,512,512,Stenosis,177,243,217,289
14_021_2_0025.bmp,800,800,Stenosis,382,579,423,622
14_024_6_0039.bmp,608,608,Stenosis,245,131,278,153
14_096_6_0030.bmp,800,800,Stenosis,226,178,332,214
14_048_1_0027.bmp,1000,1000,Stenosis,292,413,333,439
14_049_3_0024.bmp,800,800,Stenosis,289,78,323,94
14_031_7_0038.bmp,800,800,Stenosis,424,120,453,140
14_017_1_0044.bmp,512,512,Stenosis,225,238,254,255
14_032_4_0053.bmp,800,800,Stenosis,175,176,217,209
14_010_6_0048.bmp,512,512,Stenosis,105,240,139,301
14_022_6_0073.bmp,800,800,Stenosis,152,267,195,364
14_049_1_0034.bmp,800,800,Stenosis,334,147,361,166
14_026_2_0049.bmp,800,800,Stenosis,186,226,231,265
14_007_3_0045.bmp,800,800,Stenosis,396,184,441,228
14_006_1_0124.bmp,800,800,Stenosis,484,447,579,591
14_021_35_0018.bmp,512,512,Stenosis,381,84,406,119
14_088_5_0029.bmp,800,800,Stenosis,267,195,312,301
14_087_2_0061.bmp,800,800,Stenosis,242,247,331,279
14_096_6_0064.bmp,800,800,Stenosis,235,230,352,262
14_028_2_0090.bmp,800,800,Stenosis,291,63,343,106
14_088_6_0040.bmp,800,800,Stenosis,190,158,245,213
14_021_6_0021.bmp,800,800,Stenosis,419,182,466,236
14_081_7_0027.bmp,800,800,Stenosis,329,196,360,251
14_059_1_0095.bmp,800,800,Stenosis,421,405,514,436
14_006_1_0040.bmp,800,800,Stenosis,482,454,583,597
14_050_6_0037.bmp,512,512,Stenosis,161,65,201,91
14_048_5_0065.bmp,1000,1000,Stenosis,458,183,486,211
14_003_2_0015.bmp,512,512,Stenosis,172,258,217,298
14_022_6_0066.bmp,800,800,Stenosis,151,280,184,378
14_084_1_0021.bmp,1000,1000,Stenosis,264,419,300,469
14_006_1_0108.bmp,800,800,Stenosis,434,477,536,589
14_007_3_0065.bmp,800,800,Stenosis,426,197,463,239
14_021_4_0062.bmp,608,608,Stenosis,255,283,344,336
14_017_1_0039.bmp,512,512,Stenosis,197,203,226,224
14_070_4_0024.bmp,512,512,Stenosis,174,361,202,408
14_015_1_0019.bmp,1000,1000,Stenosis,223,185,330,241
14_031_7_0052.bmp,800,800,Stenosis,430,196,459,222
14_032_7_0044.bmp,800,800,Stenosis,389,279,410,304
14_029_2_0053.bmp,800,800,Stenosis,232,286,278,330
14_032_4_0032.bmp,800,800,Stenosis,192,193,229,228
14_016_1_0043.bmp,800,800,Stenosis,346,189,429,236
14_040_5_0036.bmp,512,512,Stenosis,415,191,435,204
14_064_3_0010.bmp,1000,1000,Stenosis,515,416,561,514
14_044_2_0033.bmp,512,512,Stenosis,209,203,238,229
14_007_6_0087.bmp,800,800,Stenosis,453,158,500,203
14_095_4_0066.bmp,800,800,Stenosis,102,425,158,460
14_006_1_0061.bmp,800,800,Stenosis,447,466,552,570
14_026_2_0127.bmp,800,800,Stenosis,48,184,96,227
14_085_2_0044.bmp,800,800,Stenosis,339,83,430,127
14_069_1_0088.bmp,800,800,Stenosis,243,279,291,305
14_048_4_0039.bmp,1000,1000,Stenosis,360,114,395,143
14_010_1_0034.bmp,512,512,Stenosis,76,167,117,209
14_023_2_0087.bmp,1000,1000,Stenosis,741,415,776,496
14_081_11_0032.bmp,800,800,Stenosis,179,432,239,462
14_070_5_0028.bmp,512,512,Stenosis,83,170,112,195
14_022_1_0040.bmp,800,800,Stenosis,229,278,254,334
14_062_3_0075.bmp,1000,1000,Stenosis,523,391,585,442
14_021_2_0023.bmp,800,800,Stenosis,396,582,441,620
14_087_3_0050.bmp,800,800,Stenosis,239,60,306,96
14_015_1_0060.bmp,1000,1000,Stenosis,257,201,347,256
14_017_1_0051.bmp,512,512,Stenosis,211,226,237,243
14_024_1_0023.bmp,800,800,Stenosis,184,200,219,238
14_007_5_0100.bmp,800,800,Stenosis,405,200,446,235
14_094_2_0045.bmp,512,512,Stenosis,118,118,144,141
14_048_2_0079.bmp,1000,1000,Stenosis,208,263,237,306
14_068_3_0030.bmp,512,512,Stenosis,147,204,169,235
14_085_2_0068.bmp,800,800,Stenosis,362,148,445,198
14_057_3_0063.bmp,1000,1000,Stenosis,393,126,438,166
14_042_3_0029.bmp,800,800,Stenosis,341,120,357,145
14_022_7_0039.bmp,800,800,Stenosis,154,104,185,144
14_022_7_0034.bmp,800,800,Stenosis,160,109,191,161
14_031_8_0067.bmp,800,800,Stenosis,463,224,493,252
14_070_5_0046.bmp,512,512,Stenosis,108,181,130,214
14_042_4_0048.bmp,800,800,Stenosis,538,352,554,376
14_083_7_0018.bmp,1000,1000,Stenosis,167,312,209,361
14_042_4_0039.bmp,800,800,Stenosis,514,351,529,378
14_080_3_0036.bmp,608,608,Stenosis,219,259,261,287
14_075_6_0032.bmp,512,512,Stenosis,143,116,209,140
14_029_2_0066.bmp,800,800,Stenosis,186,231,221,279
14_096_5_0041.bmp,800,800,Stenosis,224,115,313,142
14_064_2_0052.bmp,800,800,Stenosis,417,353,474,456
14_019_5_0078.bmp,800,800,Stenosis,377,139,428,186
14_077_5_0065.bmp,800,800,Stenosis,337,217,385,266
14_088_6_0053.bmp,800,800,Stenosis,173,149,231,207
14_051_6_0023.bmp,512,512,Stenosis,251,145,268,180
14_007_6_0054.bmp,800,800,Stenosis,445,156,495,205
14_028_3_0062.bmp,800,800,Stenosis,250,214,329,254
14_094_2_0046.bmp,512,512,Stenosis,133,128,154,149
14_023_2_0066.bmp,1000,1000,Stenosis,761,388,797,441
14_066_8_0048.bmp,800,800,Stenosis,129,187,171,226
14_057_2_0032.bmp,1000,1000,Stenosis,404,195,462,239
14_084_1_0024.bmp,1000,1000,Stenosis,257,415,290,468
14_042_3_0028.bmp,800,800,Stenosis,353,124,366,144
14_016_1_0029.bmp,800,800,Stenosis,324,191,394,231
14_051_2_0049.bmp,512,512,Stenosis,75,301,105,344
14_040_2_0030.bmp,512,512,Stenosis,312,319,327,349
14_007_8_0035.bmp,800,800,Stenosis,415,128,454,165
14_033_4_0019.bmp,800,800,Stenosis,406,172,425,202
14_028_3_0076.bmp,800,800,Stenosis,302,224,367,279
14_080_2_0095.bmp,800,800,Stenosis,434,298,507,338
14_066_7_0056.bmp,800,800,Stenosis,273,76,299,127
14_039_4_0023.bmp,800,800,Stenosis,257,199,285,230
14_022_6_0055.bmp,800,800,Stenosis,194,342,232,426
14_050_6_0034.bmp,512,512,Stenosis,127,59,165,84
14_048_3_0072.bmp,1000,1000,Stenosis,451,185,469,205
14_053_4_0073.bmp,800,800,Stenosis,394,174,450,201
14_031_7_0021.bmp,800,800,Stenosis,431,153,466,174
14_040_2_0014.bmp,512,512,Stenosis,289,355,302,373
14_095_8_0041.bmp,800,800,Stenosis,167,148,213,179
14_085_5_0066.bmp,800,800,Stenosis,286,90,377,130
14_051_6_0035.bmp,512,512,Stenosis,260,141,280,182
14_077_5_0041.bmp,800,800,Stenosis,339,232,373,273
14_087_3_0042.bmp,800,800,Stenosis,223,30,296,56
14_095_1_0066.bmp,800,800,Stenosis,541,478,595,507
14_080_3_0033.bmp,608,608,Stenosis,197,256,235,278
14_044_5_0025.bmp,512,512,Stenosis,274,94,284,109
14_068_3_0017.bmp,512,512,Stenosis,129,220,149,249
14_039_2_0053.bmp,800,800,Stenosis,164,79,182,108
14_003_1_0015.bmp,512,512,Stenosis,160,278,203,307
14_087_3_0082.bmp,800,800,Stenosis,244,106,313,145
14_087_1_0048.bmp,800,800,Stenosis,273,282,351,306
14_018_8_0032.bmp,608,608,Stenosis,178,155,205,204
14_051_2_0029.bmp,512,512,Stenosis,105,359,131,401
14_044_2_0026.bmp,512,512,Stenosis,222,198,243,222
14_007_8_0071.bmp,800,800,Stenosis,444,164,486,203
14_048_3_0033.bmp,1000,1000,Stenosis,493,220,522,247
14_031_5_0044.bmp,800,800,Stenosis,457,183,496,230
14_007_8_0042.bmp,800,800,Stenosis,431,155,479,190
14_095_2_0070.bmp,800,800,Stenosis,500,390,533,423
14_070_4_0032.bmp,512,512,Stenosis,213,353,244,400
14_021_1_0071.bmp,800,800,Stenosis,209,549,297,594
14_088_8_0047.bmp,800,800,Stenosis,640,317,696,343
14_095_4_0020.bmp,800,800,Stenosis,269,422,317,448
14_088_3_0040.bmp,800,800,Stenosis,468,267,504,337
14_046_3_0056.bmp,800,800,Stenosis,225,210,248,225
14_029_5_0038.bmp,800,800,Stenosis,185,439,248,485
14_039_2_0051.bmp,800,800,Stenosis,160,76,184,112
14_029_2_0070.bmp,800,800,Stenosis,165,233,204,266
14_024_3_0025.bmp,800,800,Stenosis,463,395,500,452
14_070_5_0035.bmp,512,512,Stenosis,129,179,159,202
14_096_4_0063.bmp,800,800,Stenosis,258,228,316,261
14_040_7_0015.bmp,512,512,Stenosis,43,181,64,200
14_092_2_0031.bmp,800,800,Stenosis,360,140,424,181
14_007_5_0094.bmp,800,800,Stenosis,430,221,465,262
14_039_2_0029.bmp,800,800,Stenosis,161,72,184,110
14_024_6_0035.bmp,608,608,Stenosis,243,127,280,159
14_062_3_0055.bmp,1000,1000,Stenosis,516,412,582,455
14_053_5_0035.bmp,800,800,Stenosis,150,42,217,67
14_048_1_0037.bmp,1000,1000,Stenosis,269,440,304,469
14_032_4_0027.bmp,800,800,Stenosis,165,169,208,192
14_023_4_0069.bmp,800,800,Stenosis,261,174,304,204
14_070_4_0023.bmp,512,512,Stenosis,168,362,198,407
14_042_3_0036.bmp,800,800,Stenosis,341,125,357,149
14_084_7_0055.bmp,800,800,Stenosis,128,206,161,285
14_084_3_0019.bmp,1000,1000,Stenosis,239,259,277,317
14_066_10_0056.bmp,1000,1000,Stenosis,246,227,274,263
14_010_1_0052.bmp,512,512,Stenosis,28,203,66,254
14_021_32_0029.bmp,512,512,Stenosis,397,190,420,219
14_042_2_0058.bmp,800,800,Stenosis,206,281,229,308
14_022_7_0038.bmp,800,800,Stenosis,156,105,193,158
14_066_7_0046.bmp,800,800,Stenosis,196,84,229,139
14_048_2_0063.bmp,1000,1000,Stenosis,169,224,203,253
14_028_3_0051.bmp,800,800,Stenosis,283,241,324,288
14_046_6_0036.bmp,608,608,Stenosis,162,172,183,199
14_021_15_0066.bmp,608,608,Stenosis,275,67,313,125
14_007_6_0060.bmp,800,800,Stenosis,448,149,491,196
14_094_2_0070.bmp,512,512,Stenosis,121,120,142,148
14_087_2_0078.bmp,800,800,Stenosis,256,284,337,307
14_021_6_0029.bmp,800,800,Stenosis,387,159,446,224
14_022_2_0040.bmp,800,800,Stenosis,324,163,406,192
14_055_5_0018.bmp,512,512,Stenosis,106,168,129,190
14_084_7_0037.bmp,800,800,Stenosis,144,237,187,312
14_015_1_0007.bmp,1000,1000,Stenosis,238,213,348,272
14_040_3_0019.bmp,512,512,Stenosis,165,294,190,313
14_042_5_0038.bmp,800,800,Stenosis,277,329,296,356
14_050_8_0026.bmp,512,512,Stenosis,175,129,228,149
14_024_1_0036.bmp,800,800,Stenosis,185,181,226,220
14_033_4_0022.bmp,800,800,Stenosis,422,175,438,203
14_095_8_0038.bmp,800,800,Stenosis,143,127,187,167
14_024_2_0044.bmp,800,800,Stenosis,239,155,279,194
14_048_3_0083.bmp,1000,1000,Stenosis,477,184,504,206
14_087_3_0085.bmp,800,800,Stenosis,233,84,299,120
14_024_4_0035.bmp,800,800,Stenosis,438,398,465,473
14_031_4_0015.bmp,800,800,Stenosis,380,306,405,343
14_003_1_0024.bmp,512,512,Stenosis,160,270,204,297
14_021_4_0032.bmp,608,608,Stenosis,196,296,274,336
14_022_1_0070.bmp,800,800,Stenosis,232,288,257,345
14_085_4_0039.bmp,800,800,Stenosis,316,117,415,158
14_070_3_0034.bmp,512,512,Stenosis,252,305,291,335
14_048_2_0094.bmp,1000,1000,Stenosis,166,213,198,245
14_053_2_0055.bmp,800,800,Stenosis,174,286,259,317
14_053_5_0060.bmp,800,800,Stenosis,179,84,245,106
14_042_3_0059.bmp,800,800,Stenosis,324,114,338,138
14_015_1_0051.bmp,1000,1000,Stenosis,249,201,350,260
14_048_2_0027.bmp,1000,1000,Stenosis,220,281,247,317
14_095_7_0043.bmp,800,800,Stenosis,195,222,223,268
14_085_5_0064.bmp,800,800,Stenosis,290,106,392,137
14_021_15_0039.bmp,608,608,Stenosis,252,64,282,133
14_096_5_0080.bmp,800,800,Stenosis,190,173,297,208
14_059_1_0065.bmp,800,800,Stenosis,395,384,486,422
14_029_4_0088.bmp,800,800,Stenosis,531,198,580,242
14_028_2_0082.bmp,800,800,Stenosis,261,95,328,139
14_023_2_0092.bmp,1000,1000,Stenosis,737,367,777,451
14_077_5_0074.bmp,800,800,Stenosis,343,249,381,298
14_007_6_0070.bmp,800,800,Stenosis,466,173,504,213
14_046_3_0030.bmp,800,800,Stenosis,214,225,233,243
14_029_2_0034.bmp,800,800,Stenosis,242,305,282,363
14_048_3_0066.bmp,1000,1000,Stenosis,477,197,502,220
14_016_1_0014.bmp,800,800,Stenosis,350,225,408,272
14_076_3_0019.bmp,512,512,Stenosis,202,186,277,197
14_039_7_0066.bmp,800,800,Stenosis,266,184,293,210
14_022_7_0066.bmp,800,800,Stenosis,171,115,204,150
14_033_4_0079.bmp,800,800,Stenosis,379,152,412,186
14_033_4_0073.bmp,800,800,Stenosis,393,156,429,191
14_026_2_0093.bmp,800,800,Stenosis,164,189,220,227
14_075_8_0035.bmp,512,512,Stenosis,217,106,261,132
14_068_2_0034.bmp,512,512,Stenosis,158,172,182,203
14_022_2_0055.bmp,800,800,Stenosis,355,168,432,212
14_085_5_0062.bmp,800,800,Stenosis,322,130,426,162
14_029_5_0058.bmp,800,800,Stenosis,196,423,256,462
14_021_6_0024.bmp,800,800,Stenosis,384,158,438,212
14_066_8_0043.bmp,800,800,Stenosis,117,174,158,213
14_055_6_0020.bmp,512,512,Stenosis,96,162,122,187
14_031_4_0033.bmp,800,800,Stenosis,410,331,437,371
14_029_6_0070.bmp,800,800,Stenosis,113,382,151,406
14_021_16_0033.bmp,608,608,Stenosis,72,52,115,84
14_057_3_0074.bmp,1000,1000,Stenosis,393,123,473,178
14_048_4_0053.bmp,1000,1000,Stenosis,322,80,345,96
14_088_5_0039.bmp,800,800,Stenosis,251,212,295,312
14_007_8_0065.bmp,800,800,Stenosis,448,164,486,200
14_018_6_0038.bmp,608,608,Stenosis,176,167,205,205
14_007_10_0068.bmp,800,800,Stenosis,418,136,463,176
14_066_2_0054.bmp,800,800,Stenosis,448,136,495,162
14_024_4_0065.bmp,800,800,Stenosis,400,380,427,438
14_028_3_0077.bmp,800,800,Stenosis,283,222,351,262
14_031_7_0023.bmp,800,800,Stenosis,433,161,468,178
14_021_1_0063.bmp,800,800,Stenosis,151,571,262,614
14_084_9_0035.bmp,800,800,Stenosis,349,91,410,129
14_087_3_0073.bmp,800,800,Stenosis,212,84,295,126
14_087_1_0088.bmp,800,800,Stenosis,258,252,335,289
14_085_4_0084.bmp,800,800,Stenosis,329,173,417,214
14_066_7_0048.bmp,800,800,Stenosis,214,74,244,126
14_007_6_0038.bmp,800,800,Stenosis,442,161,484,209
14_031_6_0063.bmp,800,800,Stenosis,369,162,393,202
14_033_3_0079.bmp,800,800,Stenosis,370,153,403,172
14_029_5_0090.bmp,800,800,Stenosis,180,448,213,501
14_003_1_0005.bmp,512,512,Stenosis,166,281,221,317
14_088_8_0081.bmp,800,800,Stenosis,456,310,520,343
14_022_6_0039.bmp,800,800,Stenosis,186,357,221,410
14_085_1_0070.bmp,800,800,Stenosis,196,437,236,511
14_039_4_0064.bmp,800,800,Stenosis,303,219,328,244
14_083_7_0016.bmp,1000,1000,Stenosis,148,285,199,338
14_003_2_0016.bmp,512,512,Stenosis,172,263,209,297
14_084_7_0036.bmp,800,800,Stenosis,140,232,182,294
14_095_2_0079.bmp,800,800,Stenosis,483,385,518,419
14_096_3_0042.bmp,800,800,Stenosis,345,162,386,189
14_007_8_0095.bmp,800,800,Stenosis,449,154,498,201
14_081_7_0025.bmp,800,800,Stenosis,323,173,353,234
14_022_3_0074.bmp,800,800,Stenosis,420,181,497,210
14_049_4_0037.bmp,800,800,Stenosis,306,116,338,135
14_026_2_0092.bmp,800,800,Stenosis,174,187,225,232
14_022_7_0030.bmp,800,800,Stenosis,195,123,224,166
14_096_5_0040.bmp,800,800,Stenosis,216,109,304,139
14_084_7_0056.bmp,800,800,Stenosis,110,212,145,274
14_088_1_0045.bmp,800,800,Stenosis,453,167,539,213
14_077_6_0075.bmp,800,800,Stenosis,482,245,547,286
14_084_5_0018.bmp,1000,1000,Stenosis,318,184,404,226
14_033_4_0057.bmp,800,800,Stenosis,432,202,461,236
14_026_2_0067.bmp,800,800,Stenosis,169,235,226,271
14_081_6_0033.bmp,800,800,Stenosis,315,107,403,134
14_044_5_0022.bmp,512,512,Stenosis,272,95,282,113
14_028_3_0069.bmp,800,800,Stenosis,292,238,353,278
14_029_5_0031.bmp,800,800,Stenosis,178,459,233,502
14_051_2_0030.bmp,512,512,Stenosis,107,360,134,400
14_019_5_0091.bmp,800,800,Stenosis,389,118,444,158
14_019_5_0055.bmp,800,800,Stenosis,373,175,428,208
14_024_5_0039.bmp,800,800,Stenosis,437,89,484,134
14_021_6_0043.bmp,800,800,Stenosis,366,145,427,197
14_057_2_0037.bmp,1000,1000,Stenosis,380,205,433,271
14_046_5_0040.bmp,1000,1000,Stenosis,689,291,718,319
14_049_4_0032.bmp,800,800,Stenosis,340,128,367,144
14_083_1_0048.bmp,800,800,Stenosis,279,159,395,189
14_024_6_0033.bmp,608,608,Stenosis,250,126,288,160
14_058_4_0036.bmp,800,800,Stenosis,290,84,348,120
14_066_9_0052.bmp,1000,1000,Stenosis,444,232,503,266
14_022_7_0032.bmp,800,800,Stenosis,171,122,206,172
14_088_3_0049.bmp,800,800,Stenosis,463,242,504,326
14_019_5_0046.bmp,800,800,Stenosis,403,104,469,145
14_039_1_0027.bmp,800,800,Stenosis,386,102,412,132
14_040_7_0019.bmp,512,512,Stenosis,88,204,104,231
14_021_6_0025.bmp,800,800,Stenosis,375,149,433,208
14_085_4_0074.bmp,800,800,Stenosis,318,155,409,209
14_039_4_0062.bmp,800,800,Stenosis,294,225,319,247
14_022_2_0058.bmp,800,800,Stenosis,350,170,435,203
14_070_5_0055.bmp,512,512,Stenosis,94,163,118,187
14_026_2_0109.bmp,800,800,Stenosis,178,226,239,263
14_092_2_0032.bmp,800,800,Stenosis,366,134,424,178
14_023_3_0034.bmp,800,800,Stenosis,272,197,335,251
14_021_31_0013.bmp,512,512,Stenosis,127,165,167,185
14_087_1_0073.bmp,800,800,Stenosis,279,271,351,309
14_062_2_0055.bmp,1000,1000,Stenosis,298,183,368,242
14_051_10_0026.bmp,512,512,Stenosis,178,134,225,156
14_098_4_0028.bmp,800,800,Stenosis,280,175,330,201
14_006_1_0064.bmp,800,800,Stenosis,479,461,577,585
14_039_4_0059.bmp,800,800,Stenosis,256,228,285,253
14_033_4_0025.bmp,800,800,Stenosis,415,164,437,190
14_095_7_0046.bmp,800,800,Stenosis,195,217,224,265
14_028_1_0090.bmp,800,800,Stenosis,242,234,291,281
14_015_1_0065.bmp,1000,1000,Stenosis,238,187,320,238
14_031_4_0021.bmp,800,800,Stenosis,398,313,423,353
14_048_2_0030.bmp,1000,1000,Stenosis,202,255,228,295
14_062_2_0076.bmp,1000,1000,Stenosis,273,136,346,193
14_069_1_0091.bmp,800,800,Stenosis,214,275,260,311
14_048_2_0098.bmp,1000,1000,Stenosis,125,176,154,202
14_010_6_0017.bmp,512,512,Stenosis,134,225,171,279
14_088_6_0041.bmp,800,800,Stenosis,192,156,248,210
14_033_4_0053.bmp,800,800,Stenosis,411,186,442,221
14_016_1_0068.bmp,800,800,Stenosis,353,179,440,223
14_057_2_0073.bmp,1000,1000,Stenosis,445,228,507,289
14_022_3_0058.bmp,800,800,Stenosis,400,158,474,187
14_087_1_0079.bmp,800,800,Stenosis,273,264,352,301
14_018_6_0045.bmp,608,608,Stenosis,151,146,186,202
14_007_10_0052.bmp,800,800,Stenosis,407,130,442,177
14_066_2_0062.bmp,800,800,Stenosis,376,106,428,132
14_014_1_0011.bmp,512,512,Stenosis,143,97,187,132
14_096_2_0017.bmp,800,800,Stenosis,69,427,109,479
14_007_6_0039.bmp,800,800,Stenosis,450,168,487,211
14_095_1_0085.bmp,800,800,Stenosis,494,512,542,548
14_021_31_0031.bmp,512,512,Stenosis,138,174,172,194
14_096_5_0078.bmp,800,800,Stenosis,179,162,289,200
14_048_1_0030.bmp,1000,1000,Stenosis,268,421,313,447
14_029_5_0063.bmp,800,800,Stenosis,176,399,226,441
14_084_7_0050.bmp,800,800,Stenosis,136,226,168,296
14_092_2_0028.bmp,800,800,Stenosis,361,152,420,192
14_039_1_0047.bmp,800,800,Stenosis,342,77,365,116
14_048_3_0088.bmp,1000,1000,Stenosis,480,180,502,203
14_022_7_0055.bmp,800,800,Stenosis,177,123,216,165
14_029_2_0039.bmp,800,800,Stenosis,223,296,262,346
14_021_31_0023.bmp,512,512,Stenosis,148,199,184,226
14_062_3_0039.bmp,1000,1000,Stenosis,523,417,580,460
14_044_1_0054.bmp,512,512,Stenosis,133,100,155,118
14_029_6_0041.bmp,800,800,Stenosis,175,461,216,481
14_080_2_0098.bmp,800,800,Stenosis,437,317,514,349
14_040_3_0017.bmp,512,512,Stenosis,143,288,162,302
14_021_6_0055.bmp,800,800,Stenosis,422,182,467,231
14_081_6_0026.bmp,800,800,Stenosis,351,121,413,146
14_053_2_0072.bmp,800,800,Stenosis,138,281,236,313
